#PLT-Keyword;PlannedTransportID;PlannedTransportCode;PathSegmentCode;Departure;Arrival;Capacity;TotalPrice;Unnamed: 8;CapacityRelDiff001;CapacityRelDiff002;CapacityRelDiff003;CapacityRelDiff004;CapacityRelDiff005;CapacityRelDiff006;CapacityRelDiff007;CapacityRelDiff008;CapacityRelDiff009;CapacityRelDiff010;MeanRelDiff;StdRelDiff;AdjustedCapacity
PLT;100;transport0100;BEL01TERMFRA01DEAL-TRUCK-01;11/07/2025-00:00:00;13/07/2025-00:00:00;8.0;0.0;;1.125;1.125;0.75;0.875;0.875;1.25;1.125;0.75;;1.125;1.0;0.1875;6.5
PLT;101;transport0101;BEL01TERMFRA01DEAL-TRUCK-01;14/07/2025-00:00:00;16/07/2025-00:00:00;10.0;0.0;;1.2;0.8;0.9;1.3;0.9;1.0;1.2;1.3;1.3;1.1;1.1;0.18856180831641267;9.114381916835875
PLT;102;transport0102;BEL01TERMFRA01DEAL-TRUCK-01;15/07/2025-00:00:00;17/07/2025-00:00:00;8.0;0.0;;1.0;1.125;0.875;0.625;1.0;1.0;1.25;;1.375;1.25;1.0555555555555556;0.22630792690000448;6.633981029244409
PLT;103;transport0103;BEL01TERMFRA01DEAL-TRUCK-01;16/07/2025-00:00:00;18/07/2025-00:00:00;8.0;0.0;;0.875;1.375;1.375;1.0;1.25;0.875;1.125;0.75;1.375;0.875;1.0875;0.2433133553442739;6.753493157245808
PLT;104;transport0104;BEL01TERMFRA01DEAL-TRUCK-01;17/07/2025-00:00:00;19/07/2025-00:00:00;19.0;0.0;;1.0526315789473684;0.9473684210526315;;1.0526315789473684;1.105263157894737;1.2105263157894737;;1.0526315789473684;1.0;0.9473684210526315;1.0460526315789473;0.08642529272611016;18.232919438203904
PLT;105;transport0105;BEL01TERMFRA01DEAL-TRUCK-01;18/07/2025-00:00:00;20/07/2025-00:00:00;8.0;0.0;;1.0;0.75;0.75;0.75;0.875;1.375;1.125;0.875;1.25;1.0;0.975;0.21889875894272828;6.048809928458174
PLT;106;transport0106;BEL01TERMFRA01DEAL-TRUCK-01;21/07/2025-00:00:00;23/07/2025-00:00:00;10.0;0.0;;1.0;1.2;1.1;0.9;1.1;1.1;0.8;1.3;1.3;1.0;1.08;0.16193277068654827;9.180672293134517
PLT;107;transport0107;BEL01TERMFRA01DEAL-TRUCK-01;22/07/2025-00:00:00;24/07/2025-00:00:00;8.0;0.0;;0.75;0.875;;1.25;1.125;1.25;0.75;1.0;1.25;0.875;1.0138888888888888;0.21143524093942123;6.419629183595741
PLT;108;transport0108;BEL01TERMFRA01DEAL-TRUCK-01;23/07/2025-00:00:00;25/07/2025-00:00:00;8.0;0.0;;1.375;1.25;0.875;1.375;1.0;1.25;0.875;0.75;0.875;1.125;1.075;0.22973414586817037;6.762126833054637
PLT;109;transport0109;BEL01TERMFRA01DEAL-TRUCK-01;24/07/2025-00:00:00;26/07/2025-00:00:00;19.0;0.0;;1.1578947368421053;1.0;0.9473684210526315;1.1578947368421053;1.2105263157894737;1.0;1.0;1.0;0.9473684210526315;1.105263157894737;1.0526315789473684;0.09609167675529233;18.174258141649446
PLT;110;transport0110;BEL01TERMFRA01DEAL-TRUCK-01;25/07/2025-00:00:00;27/07/2025-00:00:00;8.0;0.0;;1.375;1.25;1.25;0.75;1.375;1.375;1.0;0.875;0.75;0.75;1.075;0.2776388541492947;6.378889166805642
PLT;111;transport0111;BEL01TERMFRA01DEAL-TRUCK-01;28/07/2025-00:00:00;30/07/2025-00:00:00;10.0;0.0;;1.3;0.9;1.1;1.2;0.9;1.0;1.0;1.0;1.2;0.9;1.05;0.14337208778404378;9.066279122159562
PLT;112;transport0112;BEL01TERMFRA01DEAL-TRUCK-01;29/07/2025-00:00:00;31/07/2025-00:00:00;8.0;0.0;;1.125;0.875;1.0;1.25;1.125;1.375;1.375;1.25;0.75;1.0;1.1125;0.2079162491645775;7.23667000668338
PLT;113;transport0113;BEL01TERMFRA01DEAL-TRUCK-01;30/07/2025-00:00:00;01/08/2025-00:00:00;8.0;0.0;;1.25;0.75;1.25;1.0;0.875;0.875;1.25;1.125;1.375;1.375;1.1125;0.22399466759526018;7.108042659237919
PLT;114;transport0114;BEL01TERMFRA01DEAL-TRUCK-01;31/07/2025-00:00:00;02/08/2025-00:00:00;19.0;0.0;;1.0;1.105263157894737;;1.2105263157894737;1.1578947368421053;0.9473684210526315;1.2105263157894737;1.105263157894737;1.1578947368421053;0.9473684210526315;1.0935672514619883;0.10452960778783323;18.791715229808947
