#PathSegment;DayOfWeek;DepartureDate;Volume;TotalPrice
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;12/09/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;17/09/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;FRIDAY;20/09/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;25/09/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;26/09/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;01/10/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;03/10/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;09/10/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;10/10/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;15/10/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;17/10/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;22/10/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;FRIDAY;25/10/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;29/10/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;FRIDAY;01/11/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;06/11/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;FRIDAY;08/11/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;12/11/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;14/11/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;19/11/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;21/11/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;26/11/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;28/11/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;03/12/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;FRIDAY;06/12/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;10/12/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;FRIDAY;13/12/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;17/12/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;19/12/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;24/12/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;FRIDAY;27/12/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;31/12/2024-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;02/01/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;08/01/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;09/01/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;14/01/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;16/01/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;22/01/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;23/01/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;28/01/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;30/01/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;05/02/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;06/02/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;11/02/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;13/02/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;18/02/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;20/02/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;25/02/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;27/02/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;04/03/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;06/03/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;11/03/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;13/03/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;18/03/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;FRIDAY;21/03/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;26/03/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;27/03/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;01/04/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;03/04/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;08/04/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;10/04/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;15/04/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;17/04/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;22/04/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;24/04/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;29/04/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;01/05/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;TUESDAY;06/05/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;FRIDAY;09/05/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;14/05/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;15/05/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;21/05/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;22/05/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;WEDNESDAY;28/05/2025-00:00:00;14.0;0.0
GER01PLANTGER02TERM-TRAIN-01;THURSDAY;29/05/2025-00:00:00;14.0;0.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;03/06/2024-00:00:00;18.0;1869.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;04/06/2024-00:00:00;23.0;1712.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;05/06/2024-00:00:00;28.0;2751.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;10/06/2024-00:00:00;15.0;1395.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;11/06/2024-00:00:00;14.0;1342.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;13/06/2024-00:00:00;23.0;1840.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;14/06/2024-00:00:00;7.0;582.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;17/06/2024-00:00:00;26.0;3096.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;18/06/2024-00:00:00;16.0;1804.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;19/06/2024-00:00:00;19.0;2213.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;20/06/2024-00:00:00;14.0;1071.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;21/06/2024-00:00:00;2.0;135.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;24/06/2024-00:00:00;15.0;1032.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;25/06/2024-00:00:00;16.0;982.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;27/06/2024-00:00:00;25.0;2320.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;28/06/2024-00:00:00;7.0;825.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;01/07/2024-00:00:00;24.0;1590.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;02/07/2024-00:00:00;16.0;1560.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;05/07/2024-00:00:00;6.0;508.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;09/07/2024-00:00:00;22.0;2345.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;10/07/2024-00:00:00;31.0;3703.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;12/07/2024-00:00:00;4.0;357.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;16/07/2024-00:00:00;25.0;2619.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;18/07/2024-00:00:00;27.0;2808.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;22/07/2024-00:00:00;26.0;2835.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;23/07/2024-00:00:00;17.0;1876.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;24/07/2024-00:00:00;21.0;1924.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;25/07/2024-00:00:00;16.0;1823.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;26/07/2024-00:00:00;2.0;136.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;30/07/2024-00:00:00;25.0;1625.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;01/08/2024-00:00:00;23.0;2730.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;02/08/2024-00:00:00;8.0;827.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;05/08/2024-00:00:00;27.0;2778.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;06/08/2024-00:00:00;17.0;1166.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;08/08/2024-00:00:00;16.0;1404.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;09/08/2024-00:00:00;5.0;301.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;12/08/2024-00:00:00;17.0;1093.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;13/08/2024-00:00:00;25.0;2023.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;14/08/2024-00:00:00;30.0;2410.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;15/08/2024-00:00:00;16.0;1785.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;16/08/2024-00:00:00;5.0;591.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;19/08/2024-00:00:00;17.0;1903.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;20/08/2024-00:00:00;17.0;1645.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;23/08/2024-00:00:00;8.0;566.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;26/08/2024-00:00:00;26.0;1899.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;27/08/2024-00:00:00;26.0;2893.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;28/08/2024-00:00:00;31.0;1878.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;29/08/2024-00:00:00;16.0;1625.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;30/08/2024-00:00:00;5.0;531.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;02/09/2024-00:00:00;14.0;1439.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;03/09/2024-00:00:00;16.0;1163.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;06/09/2024-00:00:00;8.0;856.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;09/09/2024-00:00:00;24.0;2801.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;10/09/2024-00:00:00;22.0;1339.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;12/09/2024-00:00:00;24.0;2008.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;13/09/2024-00:00:00;6.0;667.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;16/09/2024-00:00:00;14.0;1500.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;17/09/2024-00:00:00;18.0;2153.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;19/09/2024-00:00:00;21.0;2373.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;20/09/2024-00:00:00;4.0;281.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;24/09/2024-00:00:00;22.0;2590.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;26/09/2024-00:00:00;25.0;2586.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;27/09/2024-00:00:00;3.0;302.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;30/09/2024-00:00:00;25.0;2707.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;01/10/2024-00:00:00;15.0;1297.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;02/10/2024-00:00:00;21.0;1842.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;03/10/2024-00:00:00;15.0;1668.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;04/10/2024-00:00:00;5.0;451.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;07/10/2024-00:00:00;18.0;2151.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;08/10/2024-00:00:00;16.0;1890.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;10/10/2024-00:00:00;25.0;2030.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;11/10/2024-00:00:00;8.0;503.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;14/10/2024-00:00:00;16.0;1029.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;15/10/2024-00:00:00;15.0;926.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;17/10/2024-00:00:00;18.0;1602.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;18/10/2024-00:00:00;3.0;355.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;21/10/2024-00:00:00;26.0;3103.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;22/10/2024-00:00:00;22.0;2333.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;24/10/2024-00:00:00;18.0;1622.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;25/10/2024-00:00:00;2.0;151.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;28/10/2024-00:00:00;17.0;1335.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;31/10/2024-00:00:00;26.0;2883.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;01/11/2024-00:00:00;7.0;442.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;04/11/2024-00:00:00;21.0;1273.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;05/11/2024-00:00:00;26.0;2112.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;06/11/2024-00:00:00;19.0;1239.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;08/11/2024-00:00:00;2.0;222.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;11/11/2024-00:00:00;18.0;1084.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;12/11/2024-00:00:00;17.0;1334.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;13/11/2024-00:00:00;27.0;2481.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;14/11/2024-00:00:00;26.0;2993.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;15/11/2024-00:00:00;5.0;383.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;18/11/2024-00:00:00;16.0;1799.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;19/11/2024-00:00:00;14.0;1352.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;22/11/2024-00:00:00;3.0;344.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;25/11/2024-00:00:00;25.0;1567.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;26/11/2024-00:00:00;24.0;2371.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;28/11/2024-00:00:00;22.0;1976.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;29/11/2024-00:00:00;4.0;362.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;02/12/2024-00:00:00;17.0;1551.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;03/12/2024-00:00:00;15.0;1230.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;05/12/2024-00:00:00;27.0;2394.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;06/12/2024-00:00:00;7.0;716.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;09/12/2024-00:00:00;17.0;1349.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;10/12/2024-00:00:00;17.0;1032.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;13/12/2024-00:00:00;7.0;714.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;17/12/2024-00:00:00;22.0;2304.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;20/12/2024-00:00:00;6.0;579.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;23/12/2024-00:00:00;27.0;2001.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;27/12/2024-00:00:00;4.0;333.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;30/12/2024-00:00:00;24.0;2753.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;31/12/2024-00:00:00;26.0;1821.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;02/01/2025-00:00:00;27.0;1626.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;03/01/2025-00:00:00;3.0;228.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;06/01/2025-00:00:00;18.0;2044.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;08/01/2025-00:00:00;33.0;2569.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;09/01/2025-00:00:00;15.0;1286.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;10/01/2025-00:00:00;3.0;304.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;13/01/2025-00:00:00;17.0;1437.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;14/01/2025-00:00:00;16.0;1299.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;15/01/2025-00:00:00;21.0;2106.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;16/01/2025-00:00:00;16.0;1671.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;17/01/2025-00:00:00;3.0;341.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;20/01/2025-00:00:00;17.0;1612.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;21/01/2025-00:00:00;15.0;1360.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;23/01/2025-00:00:00;25.0;1968.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;24/01/2025-00:00:00;7.0;647.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;27/01/2025-00:00:00;26.0;3078.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;28/01/2025-00:00:00;14.0;1355.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;29/01/2025-00:00:00;22.0;1356.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;30/01/2025-00:00:00;14.0;1419.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;03/02/2025-00:00:00;16.0;1565.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;04/02/2025-00:00:00;15.0;1636.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;05/02/2025-00:00:00;20.0;2089.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;06/02/2025-00:00:00;18.0;1762.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;07/02/2025-00:00:00;5.0;394.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;10/02/2025-00:00:00;14.0;1470.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;11/02/2025-00:00:00;17.0;1214.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;12/02/2025-00:00:00;22.0;1482.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;13/02/2025-00:00:00;15.0;1542.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;14/02/2025-00:00:00;3.0;348.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;17/02/2025-00:00:00;16.0;1259.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;18/02/2025-00:00:00;17.0;1560.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;20/02/2025-00:00:00;23.0;1627.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;21/02/2025-00:00:00;9.0;601.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;24/02/2025-00:00:00;18.0;1819.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;28/02/2025-00:00:00;3.0;248.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;03/03/2025-00:00:00;27.0;2580.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;06/03/2025-00:00:00;27.0;3144.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;07/03/2025-00:00:00;3.0;276.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;10/03/2025-00:00:00;24.0;1748.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;11/03/2025-00:00:00;26.0;2081.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;17/03/2025-00:00:00;24.0;1801.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;18/03/2025-00:00:00;23.0;2395.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;20/03/2025-00:00:00;23.0;1506.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;21/03/2025-00:00:00;2.0;152.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;24/03/2025-00:00:00;15.0;1070.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;25/03/2025-00:00:00;22.0;1713.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;27/03/2025-00:00:00;23.0;2427.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;31/03/2025-00:00:00;22.0;1381.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;01/04/2025-00:00:00;18.0;1173.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;03/04/2025-00:00:00;23.0;2611.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;04/04/2025-00:00:00;4.0;368.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;07/04/2025-00:00:00;16.0;1042.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;08/04/2025-00:00:00;23.0;2113.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;09/04/2025-00:00:00;19.0;1224.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;10/04/2025-00:00:00;17.0;1200.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;11/04/2025-00:00:00;6.0;678.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;14/04/2025-00:00:00;15.0;1215.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;17/04/2025-00:00:00;23.0;2741.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;18/04/2025-00:00:00;9.0;851.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;21/04/2025-00:00:00;21.0;2021.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;22/04/2025-00:00:00;25.0;1910.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;24/04/2025-00:00:00;14.0;1271.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;25/04/2025-00:00:00;6.0;700.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;28/04/2025-00:00:00;17.0;1242.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;29/04/2025-00:00:00;26.0;2979.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;01/05/2025-00:00:00;21.0;1284.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;06/05/2025-00:00:00;24.0;1835.0
GER01PLANTBEL01TERM-TRUCK-01;WEDNESDAY;07/05/2025-00:00:00;31.0;3104.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;08/05/2025-00:00:00;17.0;1314.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;09/05/2025-00:00:00;2.0;128.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;12/05/2025-00:00:00;16.0;1177.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;13/05/2025-00:00:00;16.0;1094.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;15/05/2025-00:00:00;21.0;2021.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;16/05/2025-00:00:00;4.0;415.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;19/05/2025-00:00:00;27.0;2112.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;20/05/2025-00:00:00;14.0;1365.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;22/05/2025-00:00:00;17.0;1057.0
GER01PLANTBEL01TERM-TRUCK-01;MONDAY;26/05/2025-00:00:00;23.0;2039.0
GER01PLANTBEL01TERM-TRUCK-01;TUESDAY;27/05/2025-00:00:00;27.0;1770.0
GER01PLANTBEL01TERM-TRUCK-01;THURSDAY;29/05/2025-00:00:00;15.0;1540.0
GER01PLANTBEL01TERM-TRUCK-01;FRIDAY;30/05/2025-00:00:00;3.0;258.0
GER01PLANTBEL01TERM-TRAIN-01;WEDNESDAY;05/06/2024-00:00:00;11.0;0.0
GER01PLANTBEL01TERM-TRAIN-01;FRIDAY;07/06/2024-00:00:00;11.0;0.0
GER01PLANTBEL01TERM-TRAIN-01;THURSDAY;13/06/2024-00:00:00;11.0;0.0
GER01PLANTBEL01TERM-TRAIN-01;FRIDAY;14/06/2024-00:00:00;11.0;0.0
