#LOC-Keyword;ID(long);Code;Longitude;Latitude;
LOC;0;GBR01PLANT;-0.77099895;53.405533;
LOC;1;GER01PLANT;9.905773;53.315582;
LOC;2;TUR01PLANT;27.41597;38.6189;
LOC;3;TUR02TERM;28.838589;40.37413;
LOC;4;CRO01TERM;13.832971;44.89579;
LOC;5;BEL01TERM;2.909639;51.22538;
LOC;6;POL01TERM;18.552721;54.546494;
LOC;7;GBR02TERM;0.3352597;53.1428;
LOC;8;GER02TERM;8.377848;48.222603;
LOC;9;CZE01DEAL;18.24013;49.839558;
LOC;10;AUT01DEAL;13.766674;48.34535;
LOC;11;ITA01DEAL;10.99413;45.440403;
LOC;12;FRA01DEAL;4.955863;48.492405;
LOC;13;POL02DEAL;16.158897;51.201736;
LOC;14;CHE01DEAL;6.647736;46.549484;
LOC;15;SVK01DEAL;21.092163;49.10815;
LOC;16;ROU01DEAL;23.672081;45.17503;
LOC;17;GER03DEAL;7.1161695;51.275375;
LOC;18;GRC01DEAL;22.731499;40.625214;
LOC;19;SVN01DEAL;13.932038;45.502453;
LOC;20;TUR03DEAL;29.633957;36.486366;
LOC;21;GBR03DEAL;-2.7457166;50.80445;
#STE-Keyword;ID(long);Code;Alias;Type;LocationCode;VehicleCapacity;Operator;City;Country;
STE;1;GBR01PLANT;GBR01PLANT-PLANT;PLANT;GBR01PLANT;500;Autoplant;Gainsborough;United Kingdom;
STE;2;GER01PLANT;GER01PLANT-PLANT;PLANT;GER01PLANT;99999;Autoplant;Buchholz;Germany;
STE;3;TUR01PLANT;TUR01PLANT-PLANT;PLANT;TUR01PLANT;500;Autoplant;Manisa;Turkey;
STE;4;TUR02TERM;TUR02TERM-COMPOUND;HUB;TUR02TERM;500;Automove;Mundaya;Turkey;
STE;5;CRO01TERM;CRO01TERM-COMPOUND;HUB;CRO01TERM;500;Automove;Pula;Croatia;
STE;6;BEL01TERM;BEL01TERM-COMPOUND;HUB;BEL01TERM;500;Automove;Ostende;Belgium;
STE;7;POL01TERM;POL01TERM-COMPOUND;HUB;POL01TERM;500;Automove;Gdynia;Poland;
STE;8;GBR02TERM;GBR02TERM-COMPOUND;HUB;GBR02TERM;500;Automove;Skegness;United Kingdom;
STE;9;GER02TERM;GER02TERM-COMPOUND;HUB;GER02TERM;99999;Automove;Schramberg;Germany;
STE;10;CZE01DEAL;CZE01DEAL-DEALER_ZONE;DEALER_ZONE;CZE01DEAL;500;Autoshow;Ostrava;Czech Republic;
STE;11;AUT01DEAL;AUT01DEAL-DEALER_ZONE;DEALER_ZONE;AUT01DEAL;500;Autoshow;Peuerbach;Austria;
STE;12;ITA01DEAL;ITA01DEAL-DEALER_ZONE;DEALER_ZONE;ITA01DEAL;500;Autoshow;Verona;Italy;
STE;13;FRA01DEAL;FRA01DEAL-DEALER_ZONE;DEALER_ZONE;FRA01DEAL;500;Autoshow;Wassy;France;
STE;14;POL02DEAL;POL02DEAL-DEALER_ZONE;DEALER_ZONE;POL02DEAL;500;Autoshow;Legnica;Poland;
STE;15;CHE01DEAL;CHE01DEAL-DEALER_ZONE;DEALER_ZONE;CHE01DEAL;500;Autoshow;Lausanne;Switzerland;
STE;16;SVK01DEAL;SVK01DEAL-DEALER_ZONE;DEALER_ZONE;SVK01DEAL;500;Autoshow;Sabinov;Slovakia;
STE;17;ROU01DEAL;ROU01DEAL-DEALER_ZONE;DEALER_ZONE;ROU01DEAL;500;Autoshow;Novaci;Romania;
STE;18;GER03DEAL;GER03DEAL-DEALER_ZONE;DEALER_ZONE;GER03DEAL;500;Autoshow;Wuppertal;Germany;
STE;19;GRC01DEAL;GRC01DEAL-DEALER_ZONE;DEALER_ZONE;GRC01DEAL;500;Autoshow;Pigros;Greece;
STE;20;SVN01DEAL;SVN01DEAL-DEALER_ZONE;DEALER_ZONE;SVN01DEAL;500;Autoshow;Zazid;Slovenia;
STE;21;TUR03DEAL;TUR03DEAL-DEALER_ZONE;DEALER_ZONE;TUR03DEAL;500;Autoshow;Kabaseki;Turkey;
STE;22;GBR03DEAL;GBR03DEAL-DEALER_ZONE;DEALER_ZONE;GBR03DEAL;500;Autoshow;Beaminster;United Kingdom;
#MOD-Keyword;ID(long);Code;ModelAlias;Make;LengthMM;WidthMM;HeightMM;WeightKG;CapDemand:TRUCK;CapDemand:TRAIN;CapDemand:VESSEL;CapDemand:SHUNTING;CapDemand:SELF_PROPELLED;CapDemand:UNKNOWN;
MOD;2;Standard;STAN;Generic;4000;1786;1400;1500;1.0;1.0;1.0;1.0;1.0;1.0;
#SEG-Keyword;ID(long);Code;OriginCode;DestinationCode;TransportMode;DefaultLeadTimeHours;
PTHSG;245;GER01PLANT->GRC01DEAL-246;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;245;GER01PLANT->GRC01DEAL-246;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;245;GER01PLANT->GRC01DEAL-246;40;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;245;GER01PLANT->GRC01DEAL-246;50;POL01TERMTUR02TERM-VESSEL-01;POL01TERM;TUR02TERM;
PTHSG;245;GER01PLANT->GRC01DEAL-246;60;TUR02TERMGRC01DEAL-TRUCK-01;TUR02TERM;GRC01DEAL;
PTH;246;GER01PLANT->ROU01DEAL-247;GER01PLANT;ROU01DEAL;
PTHSG;246;GER01PLANT->ROU01DEAL-247;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;246;GER01PLANT->ROU01DEAL-247;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;246;GER01PLANT->ROU01DEAL-247;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;246;GER01PLANT->ROU01DEAL-247;40;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;246;GER01PLANT->ROU01DEAL-247;50;POL01TERMTUR02TERM-VESSEL-01;POL01TERM;TUR02TERM;
PTHSG;246;GER01PLANT->ROU01DEAL-247;60;TUR02TERMROU01DEAL-TRUCK-01;TUR02TERM;ROU01DEAL;
PTH;247;GER01PLANT->POL02DEAL-248;GER01PLANT;POL02DEAL;
PTHSG;247;GER01PLANT->POL02DEAL-248;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;247;GER01PLANT->POL02DEAL-248;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;247;GER01PLANT->POL02DEAL-248;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;247;GER01PLANT->POL02DEAL-248;40;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;247;GER01PLANT->POL02DEAL-248;50;POL01TERMPOL02DEAL-TRUCK-01;POL01TERM;POL02DEAL;
PTH;248;GER01PLANT->CZE01DEAL-249;GER01PLANT;CZE01DEAL;
PTHSG;248;GER01PLANT->CZE01DEAL-249;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;248;GER01PLANT->CZE01DEAL-249;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;248;GER01PLANT->CZE01DEAL-249;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;248;GER01PLANT->CZE01DEAL-249;40;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;248;GER01PLANT->CZE01DEAL-249;50;POL01TERMCZE01DEAL-TRUCK-01;POL01TERM;CZE01DEAL;
PTH;249;GER01PLANT->SVK01DEAL-250;GER01PLANT;SVK01DEAL;
PTHSG;249;GER01PLANT->SVK01DEAL-250;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;249;GER01PLANT->SVK01DEAL-250;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;249;GER01PLANT->SVK01DEAL-250;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;249;GER01PLANT->SVK01DEAL-250;40;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;249;GER01PLANT->SVK01DEAL-250;50;POL01TERMSVK01DEAL-TRUCK-01;POL01TERM;SVK01DEAL;
PTH;250;GER01PLANT->POL02DEAL-251;GER01PLANT;POL02DEAL;
PTHSG;250;GER01PLANT->POL02DEAL-251;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;250;GER01PLANT->POL02DEAL-251;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;250;GER01PLANT->POL02DEAL-251;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;250;GER01PLANT->POL02DEAL-251;40;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;250;GER01PLANT->POL02DEAL-251;50;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;250;GER01PLANT->POL02DEAL-251;60;POL01TERMPOL02DEAL-TRUCK-01;POL01TERM;POL02DEAL;
PTH;251;GER01PLANT->CZE01DEAL-252;GER01PLANT;CZE01DEAL;
PTHSG;251;GER01PLANT->CZE01DEAL-252;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;251;GER01PLANT->CZE01DEAL-252;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;251;GER01PLANT->CZE01DEAL-252;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;251;GER01PLANT->CZE01DEAL-252;40;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;251;GER01PLANT->CZE01DEAL-252;50;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;251;GER01PLANT->CZE01DEAL-252;60;POL01TERMCZE01DEAL-TRUCK-01;POL01TERM;CZE01DEAL;
PTH;252;GER01PLANT->SVK01DEAL-253;GER01PLANT;SVK01DEAL;
PTHSG;252;GER01PLANT->SVK01DEAL-253;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;252;GER01PLANT->SVK01DEAL-253;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;252;GER01PLANT->SVK01DEAL-253;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;252;GER01PLANT->SVK01DEAL-253;40;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;252;GER01PLANT->SVK01DEAL-253;50;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;252;GER01PLANT->SVK01DEAL-253;60;POL01TERMSVK01DEAL-TRUCK-01;POL01TERM;SVK01DEAL;
PTH;253;GER01PLANT->TUR03DEAL-254;GER01PLANT;TUR03DEAL;
PTHSG;253;GER01PLANT->TUR03DEAL-254;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;253;GER01PLANT->TUR03DEAL-254;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;253;GER01PLANT->TUR03DEAL-254;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;253;GER01PLANT->TUR03DEAL-254;40;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;253;GER01PLANT->TUR03DEAL-254;50;TUR02TERMTUR03DEAL-TRUCK-01;TUR02TERM;TUR03DEAL;
PTH;254;GER01PLANT->GRC01DEAL-255;GER01PLANT;GRC01DEAL;
PTHSG;254;GER01PLANT->GRC01DEAL-255;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;254;GER01PLANT->GRC01DEAL-255;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;254;GER01PLANT->GRC01DEAL-255;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;254;GER01PLANT->GRC01DEAL-255;40;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;254;GER01PLANT->GRC01DEAL-255;50;TUR02TERMGRC01DEAL-TRUCK-01;TUR02TERM;GRC01DEAL;
PTH;255;GER01PLANT->ROU01DEAL-256;GER01PLANT;ROU01DEAL;
PTHSG;255;GER01PLANT->ROU01DEAL-256;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;255;GER01PLANT->ROU01DEAL-256;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;255;GER01PLANT->ROU01DEAL-256;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;255;GER01PLANT->ROU01DEAL-256;40;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;255;GER01PLANT->ROU01DEAL-256;50;TUR02TERMROU01DEAL-TRUCK-01;TUR02TERM;ROU01DEAL;
PTH;256;GER01PLANT->GBR03DEAL-257;GER01PLANT;GBR03DEAL;
PTHSG;256;GER01PLANT->GBR03DEAL-257;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;256;GER01PLANT->GBR03DEAL-257;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;256;GER01PLANT->GBR03DEAL-257;30;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;256;GER01PLANT->GBR03DEAL-257;40;GBR02TERMGBR03DEAL-TRUCK-01;GBR02TERM;GBR03DEAL;
PTH;257;GER01PLANT->GBR03DEAL-258;GER01PLANT;GBR03DEAL;
PTHSG;257;GER01PLANT->GBR03DEAL-258;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;257;GER01PLANT->GBR03DEAL-258;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;257;GER01PLANT->GBR03DEAL-258;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;257;GER01PLANT->GBR03DEAL-258;40;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;257;GER01PLANT->GBR03DEAL-258;50;POL01TERMGBR02TERM-VESSEL-01;POL01TERM;GBR02TERM;
PTHSG;257;GER01PLANT->GBR03DEAL-258;60;GBR02TERMGBR03DEAL-TRUCK-01;GBR02TERM;GBR03DEAL;
PTH;258;GER01PLANT->POL02DEAL-259;GER01PLANT;POL02DEAL;
PTHSG;258;GER01PLANT->POL02DEAL-259;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;258;GER01PLANT->POL02DEAL-259;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;258;GER01PLANT->POL02DEAL-259;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;258;GER01PLANT->POL02DEAL-259;40;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;258;GER01PLANT->POL02DEAL-259;50;POL01TERMPOL02DEAL-TRUCK-01;POL01TERM;POL02DEAL;
PTH;259;GER01PLANT->CZE01DEAL-260;GER01PLANT;CZE01DEAL;
PTHSG;259;GER01PLANT->CZE01DEAL-260;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;259;GER01PLANT->CZE01DEAL-260;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;259;GER01PLANT->CZE01DEAL-260;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;259;GER01PLANT->CZE01DEAL-260;40;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;259;GER01PLANT->CZE01DEAL-260;50;POL01TERMCZE01DEAL-TRUCK-01;POL01TERM;CZE01DEAL;
PTH;260;GER01PLANT->SVK01DEAL-261;GER01PLANT;SVK01DEAL;
PTHSG;260;GER01PLANT->SVK01DEAL-261;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;260;GER01PLANT->SVK01DEAL-261;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;260;GER01PLANT->SVK01DEAL-261;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;260;GER01PLANT->SVK01DEAL-261;40;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;260;GER01PLANT->SVK01DEAL-261;50;POL01TERMSVK01DEAL-TRUCK-01;POL01TERM;SVK01DEAL;
PTH;261;GER01PLANT->POL02DEAL-262;GER01PLANT;POL02DEAL;
PTHSG;261;GER01PLANT->POL02DEAL-262;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;261;GER01PLANT->POL02DEAL-262;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;261;GER01PLANT->POL02DEAL-262;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;261;GER01PLANT->POL02DEAL-262;40;TUR02TERMGBR02TERM-VESSEL-01;TUR02TERM;GBR02TERM;
PTHSG;261;GER01PLANT->POL02DEAL-262;50;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;261;GER01PLANT->POL02DEAL-262;60;POL01TERMPOL02DEAL-TRUCK-01;POL01TERM;POL02DEAL;
PTH;262;GER01PLANT->CZE01DEAL-263;GER01PLANT;CZE01DEAL;
PTHSG;262;GER01PLANT->CZE01DEAL-263;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;262;GER01PLANT->CZE01DEAL-263;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;262;GER01PLANT->CZE01DEAL-263;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;262;GER01PLANT->CZE01DEAL-263;40;TUR02TERMGBR02TERM-VESSEL-01;TUR02TERM;GBR02TERM;
PTHSG;262;GER01PLANT->CZE01DEAL-263;50;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;262;GER01PLANT->CZE01DEAL-263;60;POL01TERMCZE01DEAL-TRUCK-01;POL01TERM;CZE01DEAL;
PTH;263;GER01PLANT->SVK01DEAL-264;GER01PLANT;SVK01DEAL;
PTHSG;263;GER01PLANT->SVK01DEAL-264;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;263;GER01PLANT->SVK01DEAL-264;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;263;GER01PLANT->SVK01DEAL-264;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;263;GER01PLANT->SVK01DEAL-264;40;TUR02TERMGBR02TERM-VESSEL-01;TUR02TERM;GBR02TERM;
PTHSG;263;GER01PLANT->SVK01DEAL-264;50;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;263;GER01PLANT->SVK01DEAL-264;60;POL01TERMSVK01DEAL-TRUCK-01;POL01TERM;SVK01DEAL;
PTH;264;GER01PLANT->GBR03DEAL-265;GER01PLANT;GBR03DEAL;
PTHSG;264;GER01PLANT->GBR03DEAL-265;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;264;GER01PLANT->GBR03DEAL-265;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;264;GER01PLANT->GBR03DEAL-265;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;264;GER01PLANT->GBR03DEAL-265;40;TUR02TERMGBR02TERM-VESSEL-01;TUR02TERM;GBR02TERM;
PTHSG;264;GER01PLANT->GBR03DEAL-265;50;GBR02TERMGBR03DEAL-TRUCK-01;GBR02TERM;GBR03DEAL;
PTH;265;GER01PLANT->TUR03DEAL-266;GER01PLANT;TUR03DEAL;
PTHSG;265;GER01PLANT->TUR03DEAL-266;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;265;GER01PLANT->TUR03DEAL-266;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;265;GER01PLANT->TUR03DEAL-266;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;265;GER01PLANT->TUR03DEAL-266;40;TUR02TERMTUR03DEAL-TRUCK-01;TUR02TERM;TUR03DEAL;
PTH;266;GER01PLANT->GRC01DEAL-267;GER01PLANT;GRC01DEAL;
PTHSG;266;GER01PLANT->GRC01DEAL-267;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;266;GER01PLANT->GRC01DEAL-267;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;266;GER01PLANT->GRC01DEAL-267;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;266;GER01PLANT->GRC01DEAL-267;40;TUR02TERMGRC01DEAL-TRUCK-01;TUR02TERM;GRC01DEAL;
PTH;267;GER01PLANT->ROU01DEAL-268;GER01PLANT;ROU01DEAL;
PTHSG;267;GER01PLANT->ROU01DEAL-268;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;267;GER01PLANT->ROU01DEAL-268;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;267;GER01PLANT->ROU01DEAL-268;30;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;267;GER01PLANT->ROU01DEAL-268;40;TUR02TERMROU01DEAL-TRUCK-01;TUR02TERM;ROU01DEAL;
PTH;268;GER01PLANT->GER03DEAL-269;GER01PLANT;GER03DEAL;
PTHSG;268;GER01PLANT->GER03DEAL-269;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;268;GER01PLANT->GER03DEAL-269;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;268;GER01PLANT->GER03DEAL-269;30;BEL01TERMGER03DEAL-TRUCK-01;BEL01TERM;GER03DEAL;
PTH;269;GER01PLANT->FRA01DEAL-270;GER01PLANT;FRA01DEAL;
PTHSG;269;GER01PLANT->FRA01DEAL-270;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;269;GER01PLANT->FRA01DEAL-270;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;269;GER01PLANT->FRA01DEAL-270;30;BEL01TERMFRA01DEAL-TRUCK-01;BEL01TERM;FRA01DEAL;
PTH;270;GER01PLANT->CHE01DEAL-271;GER01PLANT;CHE01DEAL;
PTHSG;270;GER01PLANT->CHE01DEAL-271;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;270;GER01PLANT->CHE01DEAL-271;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;270;GER01PLANT->CHE01DEAL-271;30;BEL01TERMCHE01DEAL-TRUCK-01;BEL01TERM;CHE01DEAL;
PTH;271;GER01PLANT->ITA01DEAL-272;GER01PLANT;ITA01DEAL;
PTHSG;271;GER01PLANT->ITA01DEAL-272;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;271;GER01PLANT->ITA01DEAL-272;20;GER02TERMBEL01TERM-TRAIN-01;GER02TERM;BEL01TERM;
PTHSG;271;GER01PLANT->ITA01DEAL-272;30;BEL01TERMITA01DEAL-TRUCK-01;BEL01TERM;ITA01DEAL;
PTH;272;GER01PLANT->CZE01DEAL-273;GER01PLANT;CZE01DEAL;
PTHSG;272;GER01PLANT->CZE01DEAL-273;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;272;GER01PLANT->CZE01DEAL-273;20;GER02TERMCZE01DEAL-TRUCK-01;GER02TERM;CZE01DEAL;
PTH;273;GER01PLANT->AUT01DEAL-274;GER01PLANT;AUT01DEAL;
PTHSG;273;GER01PLANT->AUT01DEAL-274;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;273;GER01PLANT->AUT01DEAL-274;20;GER02TERMAUT01DEAL-TRUCK-01;GER02TERM;AUT01DEAL;
PTH;274;GER01PLANT->AUT01DEAL-275;GER01PLANT;AUT01DEAL;
PTHSG;274;GER01PLANT->AUT01DEAL-275;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;274;GER01PLANT->AUT01DEAL-275;20;GER02TERMAUT01DEAL-TRUCK-01;GER02TERM;AUT01DEAL;
PTH;275;GER01PLANT->ITA01DEAL-276;GER01PLANT;ITA01DEAL;
PTHSG;275;GER01PLANT->ITA01DEAL-276;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;275;GER01PLANT->ITA01DEAL-276;20;GER02TERMITA01DEAL-TRUCK-01;GER02TERM;ITA01DEAL;
PTH;276;GER01PLANT->CHE01DEAL-277;GER01PLANT;CHE01DEAL;
PTHSG;276;GER01PLANT->CHE01DEAL-277;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;276;GER01PLANT->CHE01DEAL-277;20;GER02TERMCHE01DEAL-TRUCK-01;GER02TERM;CHE01DEAL;
PTH;277;GER01PLANT->FRA01DEAL-278;GER01PLANT;FRA01DEAL;
PTHSG;277;GER01PLANT->FRA01DEAL-278;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;277;GER01PLANT->FRA01DEAL-278;20;GER02TERMFRA01DEAL-TRUCK-01;GER02TERM;FRA01DEAL;
PTH;278;GER01PLANT->GER03DEAL-279;GER01PLANT;GER03DEAL;
PTHSG;278;GER01PLANT->GER03DEAL-279;10;GER01PLANTGER02TERM-TRAIN-01;GER01PLANT;GER02TERM;
PTHSG;278;GER01PLANT->GER03DEAL-279;20;GER02TERMGER03DEAL-TRUCK-01;GER02TERM;GER03DEAL;
PTH;279;GER01PLANT->SVK01DEAL-280;GER01PLANT;SVK01DEAL;
PTHSG;279;GER01PLANT->SVK01DEAL-280;10;GER01PLANTGER02TERM-TRUCK-02;GER01PLANT;GER02TERM;
PTHSG;279;GER01PLANT->SVK01DEAL-280;20;GER02TERMCRO01TERM-TRUCK-01;GER02TERM;CRO01TERM;
PTHSG;279;GER01PLANT->SVK01DEAL-280;30;CRO01TERMSVK01DEAL-TRUCK-01;CRO01TERM;SVK01DEAL;
PTH;280;GER01PLANT->SVN01DEAL-281;GER01PLANT;SVN01DEAL;
PTHSG;280;GER01PLANT->SVN01DEAL-281;10;GER01PLANTGER02TERM-TRUCK-02;GER01PLANT;GER02TERM;
